Date,Open,High,Low,Close,Volume
2018-05-11,873.3133688678207,882.2578604536247,870.1983951486966,880.4334106445312,4387370
2018-05-14,882.8364989308719,882.8364989308719,869.263954965629,878.074951171875,2821249
2018-05-15,874.9154371177179,890.0009389132933,869.2194152340752,871.2664184570312,5250739
2018-05-16,866.860904153576,866.860904153576,847.681396275117,850.974365234375,9420381
2018-05-17,853.822503433332,854.4009876093055,837.935962698045,841.3624877929688,5176974
2018-05-18,841.5848902394376,848.6158753852685,829.4808661767336,831.1273803710938,5720058
2018-05-21,828.3684804311855,832.7739787133322,820.6699534275735,828.9024658203125,7245604
2018-05-22,830.5044326939512,831.260911950851,823.2508939399931,824.8084106445312,5655036
2018-05-23,824.1409638159462,824.1409638159462,809.1443990955446,811.9034423828125,4995514
2018-05-24,813.460846613545,819.6908538774683,810.034381235485,815.1073608398438,5816244
2018-05-25,815.2408767294404,821.8268743816783,813.8614145537396,819.5128784179688,8891205
2018-05-28,823.1618692248692,825.0308773264736,817.1098571365595,819.1568603515625,5684839
2018-05-29,820.1359532388803,825.9209136718806,813.8169480154656,816.5314331054688,8939192
2018-05-30,814.2173645428356,821.6488386450732,806.8748285850031,815.329833984375,6552562
2018-05-31,819.6908295178746,820.8478571430544,813.9503684022004,820.0023803710938,18540079
2018-06-01,818.8008901712468,832.8184215710077,817.4213685977141,828.1904296875,9587139
2018-06-04,830.7268649066075,840.1608431711003,828.1903752344309,837.3573608398438,6125075
2018-06-05,839.0929841455019,849.9509841135988,837.4909685670156,843.4094848632812,8718406
2018-06-06,842.8309336435174,850.8408920768987,838.9594210580439,849.4169311523438,4582011
2018-06-07,849.8618671315957,868.6408853776279,849.4613781459793,864.5023803710938,7499786
2018-06-08,860.052413468307,878.030394949613,854.9348757991528,876.0724487304688,7144662
2018-06-11,878.5199583586575,889.9564415112346,871.3554173617707,874.5594482421875,7509359
2018-06-12,875.2268963945368,890.0009061973702,872.4679128166388,887.4644165039062,8142791
2018-06-13,890.0009537742391,895.2519879603365,880.6559724847895,892.2259521484375,6481251
2018-06-14,887.7313761622324,900.50288111944,878.786884696847,897.076416015625,5998764
2018-06-15,895.3409383676441,910.9159261668099,889.333425250405,902.638916015625,12352945
2018-06-18,897.8330015360468,908.2015144478574,896.2309860270166,903.8405151367188,6181966
2018-06-19,902.371953399388,903.1729908215748,884.3494134475939,886.4854736328125,6940691
2018-06-20,886.4408972102492,910.381952430056,885.4174253280146,907.1334228515625,7867840
2018-06-21,910.8714326383233,922.0409821756398,908.9579258087289,918.4364624023438,11494454
2018-06-22,915.2769443870168,915.9889842436713,897.521456734124,901.1259765625,17685004
2018-06-25,900.146995525293,904.6859899483192,892.0479798481231,893.9614868164062,5684685
2018-06-26,895.3409705687557,895.3409705687557,867.9734494354442,871.2664184570312,8824561
2018-06-27,876.6873850481102,882.8694453700167,862.5313550606639,865.3536376953125,9797915
2018-06-28,861.9042322808625,867.7279228615853,842.4621259934067,846.6282958984375,9385242
2018-06-29,850.3464642263115,873.9995970403011,850.2568717448069,871.2669067382812,8712803
2018-07-02,871.177256224437,871.177256224437,857.4244523812189,860.6498413085938,7285002
2018-07-03,864.5921272817033,876.6426754477391,860.4259570836364,870.2366333007812,5542031
2018-07-04,870.6845420121133,888.7827612660067,869.967802171269,887.0804443359375,5469260
2018-07-05,893.2624970971548,903.4763387804292,858.8580281076526,864.1441040039062,20473239
2018-07-06,864.3680469810131,880.7191521991604,864.1440657926067,875.8362426757812,10019619
2018-07-09,884.3925640056576,895.950292376882,881.1671152739302,893.35205078125,5654603
2018-07-10,898.4142448866045,921.4849677577635,895.9503917309003,918.976318359375,11423098
2018-07-11,918.3490150356515,932.5946364469738,911.942973995273,930.713134765625,9476935
2018-07-12,935.685713145234,984.649377683276,934.1177849809583,969.7318115234375,26368188
2018-07-13,968.0743237617384,993.6088968351204,967.6263015786485,985.3661499023438,19650704
2018-07-16,985.3662255633562,993.5193806471643,961.3995189623002,964.2218017578125,7213764
2018-07-17,966.1032434464911,981.9167341696626,958.308458776248,978.6913452148438,7075385
2018-07-18,984.1118239895843,989.6667370252533,965.2072729424638,978.8705444335938,5120782
2018-07-19,979.5424561679691,998.9845614485998,973.3155997527186,989.8906860351562,5942713
2018-07-20,997.5511445976135,1020.0394552402927,996.2071975846467,1011.2144165039062,8769400
2018-07-23,1012.2446176832703,1012.2446176832703,997.2823153968586,1003.7330932617188,6389901
2018-07-24,1005.2562856760202,1009.5119880817475,992.1753655615017,995.3560180664062,4887874
2018-07-25,994.5048254228059,1006.1522060668697,989.3083422362956,999.1189575195312,6507127
2018-07-26,994.5944606026906,1004.8083620796805,992.5337737730656,995.0872192382812,7026837
2018-07-27,1003.0163088504623,1019.0538397479032,996.4310827568818,1012.2894287109375,7305292
2018-07-30,1012.4239003137337,1036.8833662301258,1010.632050627317,1031.5972900390625,15172230
2018-07-31,1031.2388414644338,1066.5392345240757,1027.7894712730472,1062.5970458984375,15175413
2018-08-01,1066.5392637860937,1077.738682627858,1062.0595201726137,1068.286376953125,10613527
2018-08-02,1067.5247615590065,1067.5247615590065,1044.6332280271183,1046.783447265625,6834465
2018-08-03,1052.7416563752558,1060.3572563548996,1047.8586868247978,1054.48876953125,7268029
2018-08-06,1054.26469376022,1071.556520175071,1053.055255136521,1068.5103759765625,4392731
2018-08-07,1070.5708860933178,1076.3946356577032,1054.5333560987613,1060.9842529296875,4439806
2018-08-08,1061.7010808851799,1095.2992155991658,1061.7010808851799,1090.9986572265625,8653783
2018-08-09,1094.403248766046,1103.5419200043277,1085.8917248222972,1091.22265625,7488442
2018-08-10,1084.995847816617,1088.579666416194,1077.2010632953584,1078.9033203125,3916747
2018-08-13,1072.945277728145,1075.09561680729,1059.6404957603957,1064.1202392578125,5105536
2018-08-14,1066.1809237747127,1090.5507967006974,1061.0740326583452,1084.6375732421875,5796069
2018-08-16,1078.0522507137816,1089.4755902543322,1071.1085348988188,1075.8570556640625,6543012
2018-08-17,1083.2039089959897,1088.9380667620924,1075.1852028721162,1078.500244140625,4189932
2018-08-20,1082.2183715570686,1108.1113146501666,1081.9943305604577,1106.4090576171875,8319767
2018-08-21,1108.5145682677596,1121.2817953740964,1099.3310402676755,1117.42919921875,7961698
2018-08-23,1116.6228201449105,1141.4406531128482,1109.5448950904288,1137.3641357421875,8714686
2018-08-24,1133.601160716602,1146.7716135598046,1128.9422323404017,1144.5765380859375,7275256
2018-08-27,1146.2788243077864,1161.0172056668878,1145.696533006018,1157.119873046875,6094255
2018-08-28,1161.1516764068174,1185.3423637439887,1160.255751605321,1181.758544921875,9509395
2018-08-29,1179.3393532930556,1190.7179563963534,1155.9551193814425,1159.538818359375,12115067
2018-08-30,1159.0013732788323,1162.1820858471658,1138.260175207157,1141.843994140625,10772929
2018-08-31,1137.8569131033635,1137.8569131033635,1107.932187440679,1112.456787109375,16739920
2018-09-03,1115.4581504015487,1127.015938719328,1098.479837830908,1101.25732421875,13343088
2018-09-04,1106.6329365401352,1124.2383955572463,1101.122939705146,1112.7254638671875,9666907
2018-09-05,1113.218371367114,1122.312308018622,1082.7560878689746,1099.3311767578125,11292304
2018-09-06,1102.1533055482553,1134.004329702086,1097.8527468390814,1130.1517333984375,12243948
2018-09-07,1133.2876048666678,1148.0259868601574,1123.9697474760394,1145.5621337890625,11694634
2018-09-10,1142.3365766089867,1144.1285457012234,1120.0274525507348,1125.17919921875,7720393
2018-09-11,1128.0013971201995,1136.4233287047896,1105.8266024527456,1108.9176025390625,11893666
2018-09-12,1121.550711478349,1127.732832433257,1100.9886970413254,1122.177978515625,8821245
2018-09-14,1128.359841117497,1142.8741813561799,1117.8324259453252,1122.7601318359375,8616757
2018-09-17,1120.6098462727323,1120.6098462727323,1094.4928630536194,1098.345458984375,7386901
2018-09-18,1098.4350925220904,1110.4408431253626,1087.9972700530798,1090.505859375,8330022
2018-09-19,1096.6431529878714,1096.6431529878714,1076.036404537161,1084.7718505859375,12321320
2018-09-21,1092.163345101632,1108.648838583628,1060.3571799017361,1090.8194580078125,20856928
2018-09-24,1088.086957314696,1110.8889022764417,1079.172206157409,1103.855712890625,11049138
2018-09-25,1106.946547136965,1115.4580710317482,1070.6605201884126,1102.556396484375,10625256
2018-09-26,1110.082432846633,1123.4768065293022,1099.4654258122152,1121.192138671875,6996170
2018-09-27,1124.4175731223668,1131.5852100661737,1108.738412163833,1123.297607421875,11821461
2018-09-28,1128.807782035644,1139.380053053648,1117.5187712095294,1127.0606689453125,12110496
2018-10-01,1126.8367537762783,1126.8367537762783,1078.7241584980884,1103.5419921875,8019720
2018-10-03,1101.5709995928285,1110.6200792964685,1075.185236753119,1079.709716796875,8067714
2018-10-04,1065.732900030325,1066.5392323260637,990.9210283909897,1005.480224609375,25387304
2018-10-05,985.0973726368413,999.2533425384146,930.130774394242,939.7174682617188,23999130
2018-10-08,940.7479165821605,1000.7765542603472,918.8418968034397,993.9673461914062,26991736
2018-10-09,1004.9427396058128,1006.4210753921651,968.7015632797978,976.6307373046875,12021002
2018-10-10,980.0800573783181,999.7462045840357,971.478940168807,987.4268798828125,10392470
2018-10-11,953.2911988314767,998.7606383513279,934.4762397793805,974.6148071289062,14463194
2018-10-12,989.9802513959684,1011.5278390497613,987.2476211846549,1009.332763671875,9907264
2018-10-15,1012.3342654516217,1027.5654656130994,1001.8069097523461,1021.159423828125,9703006
2018-10-16,1026.7590918870117,1045.9323604204815,1021.3834236534185,1042.70703125,8179299
2018-10-17,1056.32540110464,1056.6389149524284,1021.3833796668979,1031.507568359375,13983581
2018-10-19,985.5454417415733,995.4009141014092,958.8909000316886,986.7101440429688,27803039
2018-10-22,994.5049015255937,998.8054602876816,947.3331438659374,952.0816650390625,14399071
2018-10-23,943.2117491323567,953.9183495588247,935.0585942001886,944.9588623046875,11564422
2018-10-24,963.0570509844383,963.9978318633354,924.0832443619656,936.9401245117188,14934757
2018-10-25,928.2045816150049,932.3707515234962,910.6439173789195,923.5455932617188,15416966
2018-10-26,925.427070513944,947.0195153648899,915.6612512863154,936.178466796875,10042966
2018-10-29,937.1640739845188,980.0352717791342,937.1640739845188,974.6148071289062,8390607
2018-10-30,972.5541053262806,972.5541053262806,942.6293203781032,947.01953125,9631834
2018-10-31,948.8113190290737,954.9485828325113,938.0599232659866,950.8272094726562,17999674
2018-11-01,956.7853570379046,956.7853570379046,940.7478846183353,946.3475341796875,10276376
2018-11-02,955.9790215842422,968.5223274687075,952.529591533192,963.0570068359375,18369899
2018-11-05,961.7579839211232,979.0050157801849,954.187179692297,976.854736328125,8292952
2018-11-06,980.1696109470045,996.2967349786637,978.0193317299872,989.21875,9443242
2018-11-07,998.9845540069754,998.9845540069754,991.5481992387824,995.1319580078125,1404299
2018-11-09,991.1450141518121,997.909425235466,972.1060755132038,979.6768188476562,11856145
2018-11-12,983.4846899890881,984.4702072561084,962.7434330616196,967.6263427734375,6345305
2018-11-13,962.2506090698978,988.2331438596725,958.7115867807586,985.0525512695312,7449802
2018-11-14,990.0698632416018,996.8790706890959,972.554056111886,983.7086181640625,8517173
2018-11-15,982.8127370092142,988.233201542171,973.4500240216464,982.72314453125,7471831
2018-11-16,983.708718631929,1012.3791505500419,982.9471825252286,1010.094482421875,12065508
2018-11-19,1015.0221037076681,1031.8659675938134,1013.3198466703731,1030.3428955078125,7993787
2018-11-20,1025.8632229296263,1035.6290426815872,1012.4238721902879,1019.053955078125,6255820
2018-11-21,1019.1435580605696,1026.3111959132502,991.8618695567508,997.1031494140625,8211247
2018-11-22,998.5366386737768,1008.257721603628,985.6349629581799,988.0988159179688,6335295
2018-11-26,993.6089401971947,1001.2244803292197,983.2159136026562,994.2808837890625,6984936
2018-11-27,992.6233460469526,1012.4238218193058,990.428270543212,1010.8111572265625,7448303
2018-11-28,1014.6187648679962,1037.2863763813443,1009.1087684207058,1032.717041015625,8753885
2018-11-29,1040.1984152158566,1057.1318733383052,1039.3024903662317,1046.9180908203125,13820099
2018-11-30,1050.3224747760723,1062.5970025395745,1041.3629881605168,1046.0667724609375,11721606
2018-12-03,1052.6520571684807,1052.6520571684807,1028.9989250662852,1036.121826171875,6091412
2018-12-04,1037.5105780630624,1037.5105780630624,1023.3546058127014,1032.4036865234375,5679360
2018-12-05,1024.7432491679256,1038.2273362357582,1020.7562043330574,1034.95703125,6364879
2018-12-06,1029.4469123760014,1029.4469123760014,1001.8965067788358,1006.7346801757812,6415725
2018-12-07,1011.931097699372,1018.6506529505771,993.0264873653958,1015.8284301757812,7889992
2018-12-10,994.5048686029897,998.3574648265022,970.403833798322,976.8098754882812,10260536
2018-12-11,955.0830762513156,987.4269193673173,945.2276639426966,983.350341796875,14759031
2018-12-12,984.6494461899455,997.6407749874464,974.5700525379107,994.952880859375,13786481
2018-12-13,1010.631978810231,1010.631978810231,981.1104200114257,991.86181640625,10168637
2018-12-14,988.322797393619,998.8950088697894,978.1985483087983,996.4759521484375,7897917
2018-12-17,999.8358391733607,1015.111776130711,995.8488540769382,1012.3342895507812,5538855
2018-12-18,1006.4210461691797,1020.4874245237377,1003.9123370869818,1018.1580200195312,6420997
2018-12-19,1022.7273235073054,1027.9238068515094,1015.290908595218,1018.516357421875,8059209
2018-12-20,1004.3603391868155,1014.6638337494943,1000.0150438818581,1011.0352783203125,6304850
2018-12-21,1007.9441432761314,1013.5438528970209,981.9616054666914,985.724609375,9057907
2018-12-24,986.3517566290565,988.4124435492375,973.4948764507251,975.8243408203125,4532852
2018-12-26,972.8229220870293,985.5454134001984,954.7694986619583,984.0670776367188,7885596
2018-12-27,991.9962331836667,1009.7360825929788,989.1292139999688,1003.6435546875,13647110
2018-12-28,1008.3921556668872,1017.1277222469829,1004.5395590845003,1008.43701171875,8384273
2018-12-31,1013.2749989925669,1015.8733004239133,1000.0597498771143,1004.5842895507812,7899549
2019-01-01,1008.168089090559,1010.0047946296993,994.594410519082,1004.3602294921875,4873335
2019-01-02,998.5365887444353,1009.7360068133861,986.4412459378374,991.2794189453125,7814409
2019-01-03,992.2649931399183,998.6262385667036,976.675483153171,979.0497436523438,8144143
2019-01-04,983.2159094479734,989.5323586090299,968.6119167899809,984.3358154296875,9258272
2019-01-07,991.8170380593369,1002.0756760104754,986.441309860917,989.8011474609375,6030145
2019-01-08,990.1147140067253,994.4600688507173,981.9615591922916,989.7115478515625,6152194
2019-01-09,996.2968469860374,1000.7765908744474,984.3806875733807,995.1769409179688,6307118
2019-01-10,992.4889348016335,995.4008098663346,988.2331726068189,992.2649536132812,4462580
2019-01-11,992.3545383338738,997.9094511857836,975.331489687642,983.7982177734375,7069530
2019-01-14,981.0656203209968,985.9933262072703,973.3604280117873,982.6783447265625,4497030
2019-01-15,990.0251470494463,1014.215834679579,990.0251470494463,1012.1103515625,11005703
2019-01-16,1016.9036920299731,1025.8632997323493,1012.7375815048129,1017.7101440429688,6980803
2019-01-17,1025.3704374103163,1028.461437940884,1012.4239047132274,1016.4109497070312,8189538
2019-01-18,1029.2678680248775,1066.0914592820998,1017.1277861537009,1061.118896484375,28090586
2019-01-21,1069.7646158027367,1110.9334929633765,1064.9712391354649,1108.9176025390625,24103407
2019-01-22,1104.5723077183804,1117.205205093794,1092.7010061615222,1106.6329345703125,18103715
2019-01-23,1104.9755730384,1114.741512720782,1094.8513830332909,1098.7039794921875,9656771
2019-01-24,1097.5392693647138,1122.805067571102,1093.1491180288294,1117.6533203125,14387743
2019-01-25,1120.3410482804932,1133.1082744080836,1106.8569627704821,1116.35400390625,9351996
2019-01-28,1120.3858852431724,1125.2688547634586,1095.2096809958969,1101.61572265625,9372151
2019-01-29,1102.914858443143,1103.4972693556826,1076.3499113264074,1084.6822509765625,10202922
2019-01-30,1088.5796653859775,1097.5391520683802,1067.1663462833676,1071.2877197265625,8582149
2019-01-31,1076.9324083618096,1101.7502443417466,1076.0364835140433,1099.465576171875,11139650
2019-02-01,1105.6027669979983,1124.4176660096296,1099.375910297498,1119.89306640625,10093661
2019-02-04,1117.2499826511514,1162.002799559647,1112.8150953245856,1156.582275390625,12764029
2019-02-05,1157.567898834669,1168.6777256175078,1145.5621472184075,1157.1646728515625,10239605
2019-02-06,1161.3755180343442,1180.5489055501546,1159.583668554418,1173.9188232421875,10293391
2019-02-07,1173.9188017630345,1183.7294765264248,1152.2816814162795,1156.13427734375,10075355
2019-02-08,1151.1169228071149,1165.1834202032967,1139.8727678691837,1144.7557373046875,7115027
2019-02-11,1143.143085666007,1143.232678144294,1120.8338408757925,1122.8497314453125,8228950
2019-02-12,1121.2819674456298,1139.9625401762469,1121.2819674456298,1125.672119140625,6999076
2019-02-14,1111.874279434796,1111.874279434796,1091.267412726679,1096.822265625,7248302
2019-02-15,1101.7947585072873,1119.8481788204085,1087.683526345202,1114.9652099609375,10497230
2019-02-18,1119.938041629263,1122.1779734536422,1088.5798334009257,1093.149169921875,10553069
2019-02-19,1091.267442567001,1110.7096076669404,1085.1750346683236,1089.565185546875,6829230
2019-02-20,1096.508810439297,1110.9784141451971,1092.1633958764164,1105.916259765625,6888279
2019-02-21,1107.394581280866,1126.9263391165068,1101.4365022066395,1117.160400390625,11571474
2019-02-22,1115.0998902110475,1115.7270376083022,1098.4352094765927,1104.12451171875,9576235
2019-02-25,1107.3945087823304,1113.6662209198157,1093.6416459694033,1104.0794677734375,8588261
2019-02-26,1083.651956184254,1106.319572359031,1080.5162192406606,1093.283447265625,11080266
2019-02-27,1100.2718276113956,1115.3685788423854,1083.2039222441606,1096.1951904296875,12154417
2019-02-28,1105.3787112378852,1110.843971987605,1098.9278136184414,1102.9595947265625,12344429
2019-03-01,1108.2905337999591,1113.0839108070206,1095.075344227425,1098.4798583984375,8664803
2019-03-05,1096.1056989010267,1110.7993451414975,1091.805139935839,1108.873046875,7788750
2019-03-06,1110.7992796766184,1140.6344132152842,1106.5883134460423,1133.197998046875,13166138
2019-03-07,1132.4811018234918,1146.637070740243,1127.2397629752581,1138.080810546875,8869046
2019-03-08,1134.3178861963795,1141.8438933306,1130.6893311498654,1135.2586669921875,6605967
2019-03-11,1137.901798177363,1175.486861270594,1136.0650924806193,1168.408935546875,10629434
2019-03-12,1179.8768338586788,1195.1976244892778,1177.5025736272135,1192.8233642578125,12280798
2019-03-13,1197.8857483789525,1218.492498629415,1189.91177789039,1207.114013671875,12288795
2019-03-14,1209.3091034452232,1220.284482151299,1197.0793103040687,1201.9622802734375,11376655
2019-03-15,1205.0533192389628,1217.4174416961664,1174.7702203334559,1184.1329345703125,17382176
2019-03-18,1192.5099738011183,1216.6559265696837,1190.718124059844,1209.577880859375,11052031
2019-03-19,1218.4923417693055,1236.4114347483546,1203.350854731757,1233.3204345703125,10724015
2019-03-20,1234.440321896091,1243.578993831567,1222.0762011551167,1232.3348388671875,10819718
2019-03-22,1229.6919470967014,1237.2179553317997,1197.616999033613,1202.1414794921875,12539321
2019-03-25,1192.151474201251,1197.751183457947,1179.6977610053768,1186.641357421875,8697044
2019-03-26,1191.8828401603523,1228.8856142903626,1191.6140626960564,1224.98828125,10367438
2019-03-27,1234.5747195896158,1234.5747195896158,1204.3812186082503,1208.8609619140625,11039935
2019-03-28,1209.7569853091588,1227.2728536368356,1203.0821660429976,1218.492431640625,11465124
2019-04-01,1227.4520685819489,1260.422939745116,1220.7772491527421,1247.028564453125,11044427
2019-04-02,1252.538587638938,1257.1079235600198,1236.5010558688057,1245.1021728515625,8763370
2019-04-03,1247.8347373075903,1257.0182647111972,1229.2437611288422,1232.11083984375,8584906
2019-04-04,1235.515654814766,1239.7266212255772,1207.0691437084424,1212.2657470703125,9160422
2019-04-05,1219.3436712870257,1221.986709398675,1203.2614015968954,1213.0272216796875,7358633
2019-04-08,1214.9086592881763,1216.2525464238097,1185.9694523213448,1190.94189453125,9540921
2019-04-09,1190.6283902822831,1201.2005417334917,1183.550345411918,1195.6009521484375,10387488
2019-04-10,1198.7367731762392,1207.741116731569,1188.478134862601,1192.8682861328125,8325974
2019-04-11,1194.2570380202312,1212.2208692107706,1190.7180751186052,1206.666015625,6279260
2019-04-12,1209.5330757024096,1215.715196802212,1197.5721791357703,1203.35107421875,6474384
2019-04-15,1205.0530583000839,1208.5921403097414,1196.0935720159948,1200.707763671875,4642868
2019-04-16,1205.0531958105869,1218.4924267702925,1200.5734521573518,1203.933349609375,8680158
2019-04-18,1231.9317561280136,1245.146945850188,1222.9722689758567,1241.742431640625,19643267
2019-04-22,1218.4922952712866,1224.7640074786536,1201.738144332221,1205.36669921875,11803961
2019-04-23,1207.7411885865115,1230.1399086838699,1205.9493388251785,1221.9420166015625,9903725
2019-04-24,1227.7208602479755,1249.6716169885428,1224.092185208567,1244.923095703125,8050556
2019-04-25,1244.5644710661932,1265.4401137226553,1220.821749881908,1229.60205078125,15234957
2019-04-26,1231.9318201514384,1250.7019837916912,1228.0792237295339,1247.8797607421875,7534942
2019-04-30,1251.1050901609728,1251.1050901609728,1224.5849972430499,1247.8797607421875,11174290
2019-05-02,1247.1628650786572,1266.7842165544423,1238.292970202021,1258.8551025390625,9496001
2019-05-03,1261.4533112063068,1270.009692387789,1256.7047899830434,1262.2596435546875,7120131
2019-05-06,1252.5386092231977,1256.8391677886852,1234.7091079983402,1240.8016357421875,7916057
2019-05-07,1249.671357124417,1249.8505420558085,1200.7524354612447,1203.7091064453125,9708823
2019-05-08,1200.57344318785,1200.57344318785,1157.7470415517814,1164.24267578125,15979459
2019-05-09,1154.7007407582876,1154.7007407582876,1121.505830829854,1125.716796875,21335086
2019-05-10,1133.3772421169754,1144.7558466659013,1115.4582664862612,1120.9683837890625,12278715
2019-05-13,1118.0565401957065,1129.6142098107578,1099.779075463195,1103.855712890625,8801829
2019-05-14,1107.842721920814,1137.2747521240212,1103.362977786842,1129.30078125,14219117
2019-05-15,1140.54486359023,1145.0246074326083,1120.475548975986,1126.1199951171875,12209779
2019-05-16,1128.8526823876769,1139.5592827318596,1127.1951617083034,1133.6907958984375,7225654
2019-05-17,1135.169217945251,1144.0838497606346,1121.7298665291785,1135.527587890625,8638474
2019-05-20,1176.9204374106607,1198.512823318049,1167.8712380207755,1187.9405517578125,13489550
2019-05-21,1193.5850174660093,1224.764035423752,1191.6587194859221,1200.3941650390625,15171780
2019-05-22,1205.6356696743046,1218.2237129159562,1196.183363422304,1200.931884765625,12344959
2019-05-23,1229.2438453341422,1247.1628193935328,1187.1341845248985,1195.108154296875,19383003
2019-05-24,1207.7410812752767,1212.9375647375591,1179.5186127289548,1197.751220703125,11134632
2019-05-27,1197.9752091324854,1198.333579037181,1171.0070364912785,1174.2772216796875,8038343
2019-05-28,1182.4751976430118,1195.9144275236933,1176.696303674934,1186.01416015625,21297125
2019-05-29,1183.5503938969973,1194.5706277979414,1168.4536423433435,1176.4276123046875,7779257
2019-05-30,1179.2946711923378,1202.3653923142779,1179.2946711923378,1191.3900146484375,11747190
2019-05-31,1198.692009765932,1202.2758286108615,1182.8336622139739,1191.7484130859375,12862033
2019-06-03,1196.093729686058,1224.9882023580603,1183.7296082762984,1218.6717529296875,9278471
2019-06-04,1216.2077137759613,1231.2597284491249,1207.8306377118329,1211.01123046875,7721380
2019-06-06,1220.1948463989022,1220.1948463989022,1183.6400364263966,1189.23974609375,8382417
2019-06-07,1187.985473775496,1189.150176088088,1169.7528646865417,1178.085205078125,7361209
2019-06-10,1183.4607504078958,1188.9260110746914,1173.7845237416723,1181.892822265625,5884234
2019-06-11,1184.3119246181823,1195.6456717677706,1180.8625545159914,1190.852294921875,5746037
2019-06-12,1195.824951308796,1199.1399927685118,1187.1342412974068,1193.540283203125,5148799
2019-06-13,1191.6138772614302,1195.8248431629124,1172.4853457564468,1189.1500244140625,7843084
2019-06-14,1184.356683136677,1187.1341695349388,1173.1573842990342,1180.4593505859375,7471384
